part_id,part_year,diameter,length,material,failure_year
RS53491,1947,125,54.01041854,CU,2007
RS53491,1947,125,54.01041854,CU,2010
RS53491,1947,125,54.01041854,CU,2010
RS53492,1952,125,87.42884708,CU,2007
RS53494,1948,125,291.905061,CU,2004
RS53494,1948,125,291.905061,CU,2006
RS53497,1969,150,179.8986465,CU,2008
RS53497,1969,150,179.8986465,CU,2010
RS5350,1965,225,12.85382838,CU,2003
RS5350,1965,225,12.85382838,CU,2005
RS5350,1965,225,12.85382838,CU,2012
RS53504,1974,80,356.923397,HDPE,2011
RS53520,1975,150,77.12627981,CU,2002
RS5354,1948,80,46.89524424,HDPE,2004
RS5354,1948,80,46.89524424,HDPE,2006
RS5354,1948,80,46.89524424,HDPE,2014
RS5354,1948,80,46.89524424,HDPE,2014
RS5355,1948,100,11.724209,CU,2004
RS5356,1927,80,80.14845108,CU,2003
RS5356,1927,80,80.14845108,CU,2003
RS5356,1927,80,80.14845108,CU,2006
RS53586,1983,100,151.2833416,HDPE,2000
RS53586,1983,100,151.2833416,HDPE,2011
RS53589,1980,100,118.4975167,HDPE,2009
RS53607,1977,150,179.1199924,HDPE,2010
RS5361,1970,150,25.18488765,CU,2011
RS5379,1961,125,26.83669392,HDPE,2012
RS53795,1967,80,7.257848575,CU,2015
RS53797,1968,100,244.1465004,HDPE,2007
RS53816,1976,250,16.74927287,CU,2013
RS53816,1976,250,16.74927287,CU,2013
RS53834,1976,100,14.58020895,CU,2015
RS53865,1987,100,173.2294984,HDPE,2008
RS53865,1987,100,173.2294984,HDPE,2011
RS5387,1965,200,303.4322827,HDPE,2013
RS53873,1974,150,42.40850906,HDPE,2003
RS53884,1970,125,280.3570767,HDPE,2013
RS53893,1982,125,45.94083988,CU,2013
RS53922,1982,80,224.0933507,HDPE,2002
RS53922,1982,80,224.0933507,HDPE,2010
RS5393,1940,80,97.4002279,HDPE,2003
RS5393,1940,80,97.4002279,HDPE,2004
RS5393,1940,80,97.4002279,HDPE,2007
RS5393,1940,80,97.4002279,HDPE,2008
RS5393,1940,80,97.4002279,HDPE,2011
RS5397,1966,100,11.15080656,CU,2008
RS5397,1966,100,11.15080656,CU,2008
RS54022,1991,80,21.4850603,GI,2005
RS5403,1965,80,9.093537978,CU,2007
RS54038,1996,80,51.86982672,GI,2015
RS54059,1976,100,75.16886415,HDPE,2005
RS54071,1974,25,20.90535668,ABS,2006
RS54096,1980,80,32.41992492,HDPE,2014
RS54098,1964,150,8.24528781,CU,2008
RS54113,1966,125,119.0635289,HDPE,2010
RS54113,1966,125,119.0635289,HDPE,2012
RS54113,1966,125,119.0635289,HDPE,2012
RS54113,1966,125,119.0635289,HDPE,2013
RS54114,1976,125,46.22149707,HDPE,2002
RS54118,1963,100,64.11009464,CU,2005
RS54118,1963,100,64.11009464,CU,2006
RS5412,1965,125,9.377345832,CU,2012
RS54120,1977,100,43.3262037,HDPE,2003
RS54122,1976,125,88.09525727,HDPE,2005
RS54137,1975,100,14.19631022,CU,2005
RS54137,1975,100,14.19631022,CU,2007
RS5414,1968,100,9.147193075,CU,2007
RS5414,1968,100,9.147193075,CU,2009
RS54147,1978,150,172.0165407,HDPE,2012
RS54149,1982,150,72.02561204,HDPE,2010
RS54153,1976,150,14.98445276,CU,2011
RS54158,1971,80,13.6534383,CU,2010
RS54158,1971,80,13.6534383,CU,2014
RS54160,1976,100,18.75473317,CU,2006
RS54160,1976,100,18.75473317,CU,2011
RS54164,1964,125,63.54555044,HDPE,2013
RS54164,1964,125,63.54555044,HDPE,2014
RS54185,1964,150,42.7880599,HDPE,2005
RS54187,1957,150,80.82246551,HDPE,2005
RS54189,1961,80,158.9414447,HDPE,2014
RS54200,1969,125,141.7560982,CU,2002
RS54202,1955,100,133.9618119,HDPE,2011
RS54202,1955,100,133.9618119,HDPE,2015
RS54221,1990,80,100.2444709,HDPE,2006
RS54221,1990,80,100.2444709,HDPE,2006
RS54221,1990,80,100.2444709,HDPE,2011
RS54296,1957,80,49.51257927,CU,2007
RS54296,1957,80,49.51257927,CU,2012
RS54297,1953,100,34.8646893,CU,2003
RS54302,1952,100,20.02529707,CU,2007
RS54303,1951,100,9.824841519,CU,2010
RS54303,1951,100,9.824841519,CU,2010
RS54325,1941,100,126.7040296,CU,2009
RS54325,1941,100,126.7040296,CU,2012
RS54335,1917,80,130.0446463,CU,2007
RS54335,1917,80,130.0446463,CU,2009
RS54335,1917,80,130.0446463,CU,2012
RS54335,1917,80,130.0446463,CU,2012
RS54339,1971,100,36.08477299,HDPE,2007
RS54354,1974,100,6.796683361,CU,2008
RS54369,1963,150,191.0227613,HDPE,2007
RS54369,1963,150,191.0227613,HDPE,2014
RS54371,1963,100,7.404800056,CU,2015
RS54385,1917,100,34.53753905,CU,2007
RS54385,1917,100,34.53753905,CU,2007
RS54386,1932,80,49.19230188,CU,2008
RS54395,1960,80,130.3819156,CU,2002
RS54395,1960,80,130.3819156,CU,2004
RS54395,1960,80,130.3819156,CU,2005
RS54395,1960,80,130.3819156,CU,2006
RS54395,1960,80,130.3819156,CU,2007
RS54395,1960,80,130.3819156,CU,2008
RS54395,1960,80,130.3819156,CU,2012
RS54396,1953,80,20.88725089,CU,2011
RS5440,1968,125,70.17792071,HDPE,2005
RS54418,1959,80,12.13110927,CU,2013
RS54419,1949,80,69.91642318,CU,2004
RS54419,1949,80,69.91642318,CU,2004
RS54419,1949,80,69.91642318,CU,2005
RS54419,1949,80,69.91642318,CU,2008
RS54419,1949,80,69.91642318,CU,2009
RS54419,1949,80,69.91642318,CU,2010
RS54419,1949,80,69.91642318,CU,2011
RS54423,1964,150,13.755371,CU,2009
RS54427,1948,100,60.61313677,CU,2003
RS54427,1948,100,60.61313677,CU,2006
RS54427,1948,100,60.61313677,CU,2007
RS54427,1948,100,60.61313677,CU,2012
RS54430,1983,125,58.85822977,GI,2011
RS54434,1954,80,170.6001951,CU,2004
RS54458,1930,80,112.9685899,CU,2000
RS5446,1962,125,224.9922878,HDPE,2015
RS54461,1934,200,26.16800891,CU,2002
RS5447,1961,150,46.64504295,HDPE,2005
RS54473,1932,100,126.0685756,CU,2007
RS54473,1932,100,126.0685756,CU,2007
RS54473,1932,100,126.0685756,CU,2009
RS54479,1960,80,137.8361133,CU,2003
RS54479,1960,80,137.8361133,CU,2004
RS54493,1971,80,20.45510293,CU,2006
RS54498,1968,80,16.59263324,CU,2004
RS54502,1971,100,252.6378819,HDPE,2006
RS54502,1971,100,252.6378819,HDPE,2012
RS54502,1971,100,252.6378819,HDPE,2013
RS54527,1960,100,56.93008628,HDPE,2003
RS54529,1924,80,13.25903888,CU,2013
RS54536,1979,80,56.6326959,CU,2010
RS54542,1965,80,56.41915036,HDPE,2003
RS54542,1965,80,56.41915036,HDPE,2006
RS54542,1965,80,56.41915036,HDPE,2012
RS54550,1962,100,17.04756245,CU,2007
RS54550,1962,100,17.04756245,CU,2009
RS54577,1962,80,9.885095805,CU,2006
RS54597,1962,150,85.14803506,CU,2007
RS5460,1971,125,69.01645479,CU,2008
RS54611,1976,125,61.43836951,HDPE,2009
RS54611,1976,125,61.43836951,HDPE,2011
RS54612,1970,125,29.91341533,CU,2005
RS54626,1973,250,68.86119506,CU,2000
RS54626,1973,250,68.86119506,CU,2004
RS54626,1973,250,68.86119506,CU,2004
RS54626,1973,250,68.86119506,CU,2005
RS54626,1973,250,68.86119506,CU,2008
RS54626,1973,250,68.86119506,CU,2011
RS54626,1973,250,68.86119506,CU,2012
RS54631,1982,150,37.66891947,GI,2004
RS54644,1968,100,108.0414558,HDPE,2006
RS54651,1975,150,204.6670951,HDPE,2002
RS54651,1975,150,204.6670951,HDPE,2004
RS54651,1975,150,204.6670951,HDPE,2005
RS54651,1975,150,204.6670951,HDPE,2007
RS54651,1975,150,204.6670951,HDPE,2012
RS54651,1975,150,204.6670951,HDPE,2013
RS54667,1977,100,206.489575,HDPE,2004
RS54667,1977,100,206.489575,HDPE,2004
RS54667,1977,100,206.489575,HDPE,2006
RS54667,1977,100,206.489575,HDPE,2008
RS54679,1971,100,59.89355647,CU,2002
RS54679,1971,100,59.89355647,CU,2003
RS54679,1971,100,59.89355647,CU,2003
RS5468,1966,150,7.305877955,CU,2007
RS54681,1973,80,39.67885504,CU,2004
RS54693,1967,100,147.7699235,HDPE,2012
RS5470,1963,150,7.869964503,CU,2013
RS54708,1968,80,109.1630146,HDPE,2007
RS54708,1968,80,109.1630146,HDPE,2011
RS54708,1968,80,109.1630146,HDPE,2012
RS54709,1968,100,8.252862156,CU,2003
RS5471,1963,125,226.7893855,HDPE,2002
RS5471,1963,125,226.7893855,HDPE,2005
RS5471,1963,125,226.7893855,HDPE,2005
RS5471,1963,125,226.7893855,HDPE,2006
RS5471,1963,125,226.7893855,HDPE,2011
RS5471,1963,125,226.7893855,HDPE,2013
RS54719,1947,80,136.6187243,CU,2001
RS54719,1947,80,136.6187243,CU,2003
RS54719,1947,80,136.6187243,CU,2004
RS54719,1947,80,136.6187243,CU,2006
RS54719,1947,80,136.6187243,CU,2006
RS54719,1947,80,136.6187243,CU,2008
RS54721,1957,100,45.66045068,HDPE,2014
RS54727,1956,80,42.23431276,HDPE,2006
RS54727,1956,80,42.23431276,HDPE,2006
RS54727,1956,80,42.23431276,HDPE,2007
RS54727,1956,80,42.23431276,HDPE,2007
RS54727,1956,80,42.23431276,HDPE,2012
RS54733,1963,80,82.87232378,CU,2002
RS54733,1963,80,82.87232378,CU,2003
RS54733,1963,80,82.87232378,CU,2009
RS54744,1979,150,4.069318721,CU,2013
RS54746,1992,300,95.79584509,GI,2004
RS54765,1962,125,221.4622762,CU,2006
RS54765,1962,125,221.4622762,CU,2008
RS54776,1956,150,116.659859,CU,2002
RS54776,1956,150,116.659859,CU,2003
RS54776,1956,150,116.659859,CU,2003
RS54776,1956,150,116.659859,CU,2004
RS54776,1956,150,116.659859,CU,2004
RS54776,1956,150,116.659859,CU,2005
RS5478,1965,150,28.46053256,CU,2002
RS54780,1991,150,18.99269037,GI,2006
RS54781,1958,125,70.61962672,CU,2005
RS54781,1958,125,70.61962672,CU,2005
RS54781,1958,125,70.61962672,CU,2005
RS54781,1958,125,70.61962672,CU,2005
RS54781,1958,125,70.61962672,CU,2012
RS5480,1954,150,123.5262446,HDPE,2006
RS5480,1954,150,123.5262446,HDPE,2007
RS5480,1954,150,123.5262446,HDPE,2007
RS5481,1948,125,110.2903307,HDPE,2008
RS5481,1948,125,110.2903307,HDPE,2008
RS5481,1948,125,110.2903307,HDPE,2008
RS5481,1948,125,110.2903307,HDPE,2013
RS5481,1948,125,110.2903307,HDPE,2013
RS5481,1948,125,110.2903307,HDPE,2014
RS5482,1981,100,174.4091428,HDPE,2012
RS5484,1968,125,59.25276496,HDPE,2003
RS5484,1968,125,59.25276496,HDPE,2004
RS5486,1961,150,14.46763238,HDPE,2015
RS5488,1961,150,107.2659771,HDPE,2003
RS5491,1956,150,1.383756859,HDPE,2003
RS5491,1956,150,1.383756859,HDPE,2004
RS5494,1962,200,82.38075446,HDPE,2005
RS5499,1955,125,67.42543699,HDPE,2004
RS5501,1969,150,12.76891499,CU,2002
RS5504,1976,150,57.74690052,CU,2011
RS5507,1974,125,241.5919217,HDPE,2002
RS5507,1974,125,241.5919217,HDPE,2007
RS5508,1969,150,51.97691995,HDPE,2004
RS5509,1970,150,125.5291555,HDPE,2004
RS5509,1970,150,125.5291555,HDPE,2004
RS5512,1971,300,52.81457124,CU,2001
RS5512,1971,300,52.81457124,CU,2008
RS55166,1977,150,93.47497303,HDPE,2006
RS55166,1977,150,93.47497303,HDPE,2007
RS55166,1977,150,93.47497303,HDPE,2012
RS55166,1977,150,93.47497303,HDPE,2014
RS55171,1954,100,12.09126837,HDPE,2009
RS55179,1968,80,71.73072769,HDPE,2006
RS55186,1972,150,97.18476686,HDPE,2010
RS55192,1971,80,100.6836041,HDPE,2015
RS55198,1962,125,20.55917101,CU,2003
RS55198,1962,125,20.55917101,CU,2003
RS55210,1967,125,13.40449505,RC,2013
RS55222,1963,80,113.1476386,HDPE,2002
RS55222,1963,80,113.1476386,HDPE,2007
RS55222,1963,80,113.1476386,HDPE,2008
RS55227,1960,80,163.1140951,HDPE,2008
RS55243,1965,80,109.139266,HDPE,2005
RS55243,1965,80,109.139266,HDPE,2008
RS55261,1965,125,373.8903766,HDPE,2003
RS55267,1969,100,17.75728476,CU,2010
RS5527,1967,150,427.6223361,HDPE,2013
RS55294,1960,250,305.7847754,CU,2009
RS5532,1989,80,98.61350733,GI,2015
RS55323,1989,150,143.0104762,GI,2011
RS55326,1996,150,171.018471,GI,2006
RS55330,1988,80,215.4719449,GI,2005
RS55330,1988,80,215.4719449,GI,2015
RS55331,1998,100,61.25198582,GI,2015
RS5539,1993,80,13.10058939,GI,2003
RS5540,1989,100,4.027550258,GI,2003
RS55417,1900,63,197.4814235,CU,2003
RS55458,1909,80,498.4633545,CU,2007
RS55477,1937,80,12.73486582,CU,2009
RS55484,1913,80,203.8764771,CU,2014
RS55492,1937,63,254.2095028,HDPE,2007
RS55498,1918,100,212.1763794,CU,2004
RS55519,1900,80,162.848585,CU,2013
RS55521,1948,80,111.8550855,CU,2012
RS55521,1948,80,111.8550855,CU,2013
RS55521,1948,80,111.8550855,CU,2014
RS55522,1951,100,124.9816578,CU,2007
RS55532,1977,80,67.277366,CU,2006
RS55532,1977,80,67.277366,CU,2014
RS55538,1925,80,105.1799314,CU,2005
RS55553,1971,150,2.942128843,CU,2006
RS55558,1939,80,122.5179962,CU,2003
RS55563,1954,80,17.69346135,CU,2008
RS55563,1954,80,17.69346135,CU,2015
RS5557,1993,125,45.23552512,MPVC,2008
RS55594,1960,80,14.22765777,CU,2007
RS55596,1974,125,169.9438551,CU,2005
RS55600,1894,300,37.34615338,CU,2007
RS55610,1971,150,77.8794745,CU,2011
RS55610,1971,150,77.8794745,CU,2013
RS55610,1971,150,77.8794745,CU,2013
RS55610,1971,150,77.8794745,CU,2014
RS55612,1984,225,85.96195146,GI,2011
RS55620,1937,100,16.01166032,CU,2004
RS55722,1918,100,78.13943577,CU,2005
RS55808,1962,150,57.7240676,HDPE,2002
RS55808,1962,150,57.7240676,HDPE,2003
RS55808,1962,150,57.7240676,HDPE,2004
RS55808,1962,150,57.7240676,HDPE,2005
RS55808,1962,150,57.7240676,HDPE,2005
RS55808,1962,150,57.7240676,HDPE,2005
RS55808,1962,150,57.7240676,HDPE,2005
RS55808,1962,150,57.7240676,HDPE,2006
RS55809,1958,125,24.12567149,CU,2009
RS55810,1956,125,57.82526244,HDPE,2008
RS55810,1956,125,57.82526244,HDPE,2012
RS55816,1972,150,73.89206898,CU,2002
RS55816,1972,150,73.89206898,CU,2006
RS55816,1972,150,73.89206898,CU,2006
RS55816,1972,150,73.89206898,CU,2007
RS55816,1972,150,73.89206898,CU,2007
RS55816,1972,150,73.89206898,CU,2009
RS55816,1972,150,73.89206898,CU,2009
RS55816,1972,150,73.89206898,CU,2011
RS55817,1988,125,26.60285021,GI,2006
RS55818,1965,150,29.69867652,CU,2003
RS55818,1965,150,29.69867652,CU,2012
RS55825,1952,100,89.48772266,CU,2000
RS55825,1952,100,89.48772266,CU,2001
RS55825,1952,100,89.48772266,CU,2002
RS55825,1952,100,89.48772266,CU,2003
RS55825,1952,100,89.48772266,CU,2004
RS55825,1952,100,89.48772266,CU,2005
RS55825,1952,100,89.48772266,CU,2006
RS55825,1952,100,89.48772266,CU,2007
RS55825,1952,100,89.48772266,CU,2008
RS55825,1952,100,89.48772266,CU,2010
RS55825,1952,100,89.48772266,CU,2011
RS55825,1952,100,89.48772266,CU,2012
RS55825,1952,100,89.48772266,CU,2012
RS55825,1952,100,89.48772266,CU,2013
RS55825,1952,100,89.48772266,CU,2014
RS55825,1952,100,89.48772266,CU,2014
RS55830,1944,80,64.14106505,CU,2008
RS55830,1944,80,64.14106505,CU,2009
RS55835,1947,80,74.82907587,CU,2005
RS55835,1947,80,74.82907587,CU,2005
RS55835,1947,80,74.82907587,CU,2007
RS55835,1947,80,74.82907587,CU,2011
RS55835,1947,80,74.82907587,CU,2012
RS55836,1948,80,34.301321,CU,2012
RS55839,1935,63,161.7407272,CU,2002
RS55840,1969,100,192.1226627,HDPE,2015
RS55841,1976,80,139.6362269,HDPE,2010
RS55847,1961,80,177.5881523,HDPE,2004
RS55851,1954,100,17.27734348,CU,2004
RS55852,1958,125,18.02784425,RC,2001
RS55853,1963,125,15.24149127,CU,2009
RS55910,1943,125,19.88790539,CU,2003
RS55917,1969,150,283.2961957,HDPE,2011
RS55919,1972,150,406.13632,HDPE,2009
RS55922,1970,125,7.967074963,CU,2006
RS55922,1970,125,7.967074963,CU,2006
RS55923,1971,125,35.74950072,CU,2011
RS55923,1971,125,35.74950072,CU,2011
RS55945,1992,125,306.5485866,GI,2010
RS5595,1963,150,52.98600106,CU,2005
RS5596,1968,100,139.4425461,HDPE,2007
RS55985,1963,150,7.927364851,CU,2010
RS55987,1960,80,14.89862786,CU,2003
RS55987,1960,80,14.89862786,CU,2007
RS55988,1965,100,190.4797678,HDPE,2004
RS55988,1965,100,190.4797678,HDPE,2006
RS55988,1965,100,190.4797678,HDPE,2009
RS55988,1965,100,190.4797678,HDPE,2010
RS55988,1965,100,190.4797678,HDPE,2013
RS55988,1965,100,190.4797678,HDPE,2013
RS55988,1965,100,190.4797678,HDPE,2014
RS55988,1965,100,190.4797678,HDPE,2015
RS55988,1965,100,190.4797678,HDPE,2015
RS55989,1966,100,35.7172368,HDPE,2001
RS55989,1966,100,35.7172368,HDPE,2008
RS55992,1973,100,12.93619808,CU,2008
RS56003,1963,80,374.8667877,HDPE,2010
RS56003,1963,80,374.8667877,HDPE,2012
RS56003,1963,80,374.8667877,HDPE,2014
RS56019,1972,150,66.58539234,CU,2003
RS56019,1972,150,66.58539234,CU,2015
RS56026,1965,100,191.8152205,HDPE,2005
RS56027,1961,100,325.0411283,HDPE,2012
RS56028,1963,100,24.68564509,CU,2003
RS56029,1945,80,460.6146114,CU,2005
RS56029,1945,80,460.6146114,CU,2013
RS56029,1945,80,460.6146114,CU,2013
RS56029,1945,80,460.6146114,CU,2014
RS56048,1987,125,33.93393856,GI,2005
RS56075,1958,80,199.5142405,HDPE,2001
RS56075,1958,80,199.5142405,HDPE,2003
RS56075,1958,80,199.5142405,HDPE,2004
RS56075,1958,80,199.5142405,HDPE,2005
RS56075,1958,80,199.5142405,HDPE,2011
RS56075,1958,80,199.5142405,HDPE,2014
RS56076,1964,80,11.21344671,CU,2006
RS56080,1966,100,15.28195366,CU,2003
RS56080,1966,100,15.28195366,CU,2004
RS5610,1964,80,85.36310806,HDPE,2003
RS56120,1949,150,4.440292489,CU,2009
RS56139,1953,125,18.44298304,CU,2009
RS56149,1969,100,204.5992566,HDPE,2001
RS56149,1969,100,204.5992566,HDPE,2005
RS56149,1969,100,204.5992566,HDPE,2007
RS56149,1969,100,204.5992566,HDPE,2014
RS56152,1964,100,62.3829454,HDPE,2012
RS56152,1964,100,62.3829454,HDPE,2014
RS56155,1964,100,237.4902444,HDPE,2003
RS56155,1964,100,237.4902444,HDPE,2009
RS56155,1964,100,237.4902444,HDPE,2012
RS56162,1957,100,25.66361534,CU,2009
RS56163,1961,100,268.4418899,HDPE,2011
RS56163,1961,100,268.4418899,HDPE,2014
RS56165,1955,80,20.34517494,CU,2011
RS56166,1949,100,14.43112687,CU,2013
RS56174,1956,100,32.36783593,HDPE,2013
RS56184,1951,100,48.16521379,CU,2007
RS5619,1918,80,56.31960112,CU,2002
RS56194,1962,150,4.350988291,CU,2001
RS56209,1968,150,14.12716673,HDPE,2011
RS5621,1969,150,93.4511162,HDPE,2003
RS56211,1962,125,8.410740146,HDPE,2015
RS56220,1959,80,41.60129663,HDPE,2002
RS56229,1960,100,157.0559592,HDPE,2015
RS56236,1969,150,0.741469699,CU,2008
RS56237,1965,125,244.7779432,HDPE,2014
RS56244,1962,100,31.06140558,CU,2007
RS5625,1962,80,39.84744867,CU,2007
RS5625,1962,80,39.84744867,CU,2012
RS56254,1961,150,9.783311643,CU,2005
RS56270,1981,80,54.9077137,HDPE,2008
RS56270,1981,80,54.9077137,HDPE,2014
RS56271,1985,100,31.03525072,HDPE,2014
RS56279,1965,125,63.48160643,HDPE,2008
RS56295,1964,150,45.21058737,HDPE,2004
RS56295,1964,150,45.21058737,HDPE,2008
RS56299,1972,250,302.0883167,CU,2004
RS56299,1972,250,302.0883167,CU,2006
RS56299,1972,250,302.0883167,CU,2009
RS56300,1963,100,169.8752613,HDPE,2005
RS56300,1963,100,169.8752613,HDPE,2007
RS56300,1963,100,169.8752613,HDPE,2011
RS56300,1963,100,169.8752613,HDPE,2012
RS56300,1963,100,169.8752613,HDPE,2015
RS56302,1966,80,90.03413088,HDPE,2005
RS56302,1966,80,90.03413088,HDPE,2009
RS5635,1951,100,86.68202216,HDPE,2005
RS5635,1951,100,86.68202216,HDPE,2008
RS56355,1968,150,115.9176529,HDPE,2005
RS56355,1968,150,115.9176529,HDPE,2007
RS56355,1968,150,115.9176529,HDPE,2007
RS56370,1968,125,213.6092687,HDPE,2002
RS56373,1967,80,217.9416171,HDPE,2007
RS56375,1960,150,183.3345191,HDPE,2009
RS56377,1968,100,25.02706461,CU,2010
RS56378,1964,100,159.7792361,HDPE,2006
RS56381,1963,125,48.80946074,HDPE,2000
RS56385,1967,80,12.06436194,CU,2012
RS56406,1960,125,222.0516611,HDPE,2002
RS56406,1960,125,222.0516611,HDPE,2008
RS56406,1960,125,222.0516611,HDPE,2012
RS56408,1971,80,321.4054771,HDPE,2007
RS56411,1964,80,246.9439332,HDPE,2008
RS56413,1964,80,324.5916892,HDPE,2011
RS56415,1961,300,523.0228973,CU,2013
RS56424,1965,300,18.73610434,CU,2006
RS56428,1968,125,29.19154992,CU,2014
RS56430,1968,150,334.9391999,HDPE,2002
RS56430,1968,150,334.9391999,HDPE,2013
RS56472,1960,80,56.5372803,HDPE,2015
RS56474,1960,150,94.69971269,HDPE,2011
RS56488,1959,100,22.84257992,CU,2001
RS56493,1962,80,23.00599765,CU,2003
RS56503,1958,80,29.37036134,CU,2010
RS56503,1958,80,29.37036134,CU,2011
RS56517,1968,100,163.2601214,HDPE,2010
RS56518,1964,150,26.60250987,HDPE,2008
RS56519,1964,125,13.24699766,CU,2009
RS56519,1964,125,13.24699766,CU,2010
RS56525,1967,100,15.47945704,CU,2009
RS56525,1967,100,15.47945704,CU,2012
RS56527,1966,125,24.41018705,HDPE,2009
RS56532,1961,100,85.48318072,HDPE,2002
RS56532,1961,100,85.48318072,HDPE,2011
RS5654,1922,80,26.48892246,CU,2005
RS56541,1971,80,364.4560651,HDPE,2005
RS56548,1964,100,15.62242715,CU,2010
RS56551,1964,100,102.5241067,HDPE,2015
RS5657,1973,125,16.86995312,CU,2006
RS5658,1968,150,55.03030773,HDPE,2010
RS56585,1982,80,153.1784242,HDPE,2007
RS56585,1982,80,153.1784242,HDPE,2011
RS5660,1965,125,81.60251758,HDPE,2005
RS56600,1969,150,7.850771448,CU,2015
RS56602,1966,125,21.23358619,CU,2001
RS56608,1975,80,41.3678596,CU,2013
RS56620,1968,80,42.79135856,HDPE,2011
RS56631,1971,100,30.86164525,HDPE,2002
RS56632,1973,80,6.236444445,CU,2007
RS56640,1969,125,78.66301032,HDPE,2014
RS56643,1964,100,15.93328039,CU,2003
RS56647,1969,125,107.6375834,HDPE,2007
RS56663,1954,150,202.1985521,HDPE,2003
RS56663,1954,150,202.1985521,HDPE,2004
RS56663,1954,150,202.1985521,HDPE,2005
RS56663,1954,150,202.1985521,HDPE,2005
RS56668,1963,100,252.9419886,HDPE,2009
RS56673,1954,150,43.08330333,HDPE,2008
RS56676,1959,100,316.5723665,HDPE,2010
RS56677,1956,100,11.53603471,CU,2015
RS56679,1955,125,55.14370906,HDPE,2008
RS5668,1968,150,104.9576921,HDPE,2005
RS56690,1955,150,152.2781818,HDPE,2009
RS56690,1955,150,152.2781818,HDPE,2010
RS56694,1954,125,120.6866975,HDPE,2006
RS5670,1969,125,88.45170437,HDPE,2015
RS56704,1963,125,15.20002694,CU,2006
RS56712,1961,80,72.07260915,HDPE,2003
RS56712,1961,80,72.07260915,HDPE,2013
RS56714,1955,80,195.3996096,HDPE,2005
RS56714,1955,80,195.3996096,HDPE,2005
RS56714,1955,80,195.3996096,HDPE,2012
RS56717,1956,80,208.4712659,HDPE,2007
RS56717,1956,80,208.4712659,HDPE,2007
RS56719,1957,80,279.5743583,HDPE,2001
RS56719,1957,80,279.5743583,HDPE,2004
RS5672,1966,150,8.875747574,CU,2006
RS5672,1966,150,8.875747574,CU,2010
RS56725,1963,100,31.22766345,CU,2013
RS56726,1955,80,58.45365443,HDPE,2003
RS56728,1955,80,33.294731,HDPE,2002
RS56728,1955,80,33.294731,HDPE,2005
RS56735,1954,80,40.997046,HDPE,2002
RS56735,1954,80,40.997046,HDPE,2005
RS56735,1954,80,40.997046,HDPE,2008
RS56735,1954,80,40.997046,HDPE,2009
RS56737,1955,100,16.16245284,HDPE,2003
RS56737,1955,100,16.16245284,HDPE,2006
RS56739,1955,100,33.6405827,CU,2012
RS56744,1954,150,49.40433897,HDPE,2005
RS56752,1956,125,228.1825173,HDPE,2000
RS56752,1956,125,228.1825173,HDPE,2001
RS56760,1963,150,148.3524748,HDPE,2007
RS56769,1957,80,97.06395648,HDPE,2013
RS56772,1957,80,30.11418582,CU,2006
RS56776,1957,300,334.6674871,CU,2002
RS56776,1957,300,334.6674871,CU,2013
RS56777,1947,125,69.64884485,HDPE,2003
RS56777,1947,125,69.64884485,HDPE,2004
RS56777,1947,125,69.64884485,HDPE,2010
RS56777,1947,125,69.64884485,HDPE,2010
RS56779,1949,150,90.85366006,HDPE,2011
RS5678,1968,150,27.64310145,CU,2003
RS56781,1948,150,73.19351694,HDPE,2005
RS56781,1948,150,73.19351694,HDPE,2012
RS5679,1973,150,110.7862786,HDPE,2004
RS56791,1957,80,339.1715912,HDPE,2006
RS56791,1957,80,339.1715912,HDPE,2007
RS5683,1964,150,90.19921747,HDPE,2001
RS5683,1964,150,90.19921747,HDPE,2001
RS5683,1964,150,90.19921747,HDPE,2003
RS56848,1979,125,187.9787737,HDPE,2008
RS5685,1970,150,106.1133624,HDPE,2009
RS56853,1966,80,15.55576661,CU,2009
RS56855,1968,100,211.1965091,CU,2004
RS5686,1964,150,48.21032164,HDPE,2008
RS56861,1981,100,105.6192682,HDPE,2001
RS56866,1982,125,19.05449279,HDPE,2004
RS56867,1961,80,313.229839,CU,2011
RS56867,1961,80,313.229839,CU,2015
RS56870,1972,150,266.4945899,HDPE,2005
RS56880,1923,80,6.300198699,CU,2011
RS5689,1963,150,25.75588743,CU,2005
RS56899,1965,125,13.9186653,CU,2013
RS5690,1963,125,5.979576546,HDPE,2004
RS5693,1946,80,50.62618737,HDPE,2001
RS5694,1950,80,25.28597663,HDPE,2013
RS5694,1950,80,25.28597663,HDPE,2013
RS56949,2002,100,5.747536623,MPVC,2008
RS5697,1973,100,72.06236114,HDPE,2014
RS5699,1965,80,7.823397884,CU,2008
RS5699,1965,80,7.823397884,CU,2010
RS57003,1965,100,53.87378214,CU,2006
RS57006,1936,100,60.43603962,CU,2007
RS57009,1945,100,115.2914551,CU,2010
RS57009,1945,100,115.2914551,CU,2012
RS5702,1969,150,182.120449,HDPE,2009
RS57032,1949,100,180.8657896,CU,2005
RS57032,1949,100,180.8657896,CU,2005
RS57032,1949,100,180.8657896,CU,2005
RS57032,1949,100,180.8657896,CU,2007
RS57032,1949,100,180.8657896,CU,2009
RS57032,1949,100,180.8657896,CU,2010
RS57032,1949,100,180.8657896,CU,2011
RS57034,1969,80,13.04860997,CU,2001
RS5704,1969,150,3.252306129,CU,2009
RS5704,1969,150,3.252306129,CU,2012
