part_id,failure_year,part_year,diameter,length,material
RS47153,2006,1924,80,20.27328419,CU
RS184233,2011,1971,150,33.89395229,HDPE
RS182640,2005,1969,150,135.8408904,CU
RS200238,2001,1949,80,60.29055067,CU
RS171197,2001,1967,150,10.4248754,CU
RS198647,2008,2000,125,1.687111078,GI
RS171025,2006,1954,80,10.21073486,CU
RS136477,2006,1964,250,317.97445980000003,CU
RS136477,2003,1964,250,317.97445980000003,CU
RS136477,2003,1964,250,317.97445980000003,CU
RS136477,2005,1964,250,317.97445980000003,CU
RS40287,2004,1925,100,113.8021254,CU
RS211168,2002,1937,100,214.1485869,HDPE
RS211168,2008,1937,100,214.1485869,HDPE
RS211168,2006,1937,100,214.1485869,HDPE
RS187382,2008,1952,200,51.58690911,HDPE
RS187382,2010,1952,200,51.58690911,HDPE
RS6653,2008,1978,150,40.81338945,HDPE
RS6653,2013,1978,150,40.81338945,HDPE
RS237338,2007,1957,80,68.98427051,HDPE
RS9560,2007,1986,125,81.26528733,HDPE
RS9560,2006,1986,125,81.26528733,HDPE
RS210046,2010,1987,150,63.57385398,HDPE
RS56270,2008,1981,80,54.9077137,HDPE
RS56270,2014,1981,80,54.9077137,HDPE
RS5540,2003,1989,100,4.027550258,GI
RS109158,2005,1995,150,20.69168642,MPVC
RS190658,2005,1994,150,4.68468002,MPVC
RS190658,2013,1994,150,4.68468002,MPVC
RS221839,2006,1945,100,77.07018284,CU
RS117804,2010,1964,80,73.72786472,CU
RS117804,2005,1964,80,73.72786472,CU
RS26753,2012,1947,80,61.37719471,CU
RS26753,2009,1947,80,61.37719471,CU
RS26753,2009,1947,80,61.37719471,CU
RS26753,2006,1947,80,61.37719471,CU
RS26753,2015,1947,80,61.37719471,CU
RS213236,2006,1978,125,98.74239179,HDPE
RS213236,2005,1978,125,98.74239179,HDPE
RS213238,2008,1984,80,6.472359924,HDPE
RS217828,2002,1999,150,212.42302709999998,MPVC
RS87786,2011,2001,125,55.29526726,MPVC
RS193196,2005,1904,125,85.46188357,CU
RS233515,2008,2002,50,26.31096591,MS
RS166712,2007,1952,225,34.90670221,HDPE
RS166712,2008,1952,225,34.90670221,HDPE
RS166712,2002,1952,225,34.90670221,HDPE
RS249159,2010,2007,150,133.48941090000002,MPVC
RS41746,2003,1964,150,106.46467150000001,HDPE
RS41746,2003,1964,150,106.46467150000001,HDPE
RS206006,2006,1961,125,106.1273213,CU
RS206006,2005,1961,125,106.1273213,CU
RS10627,2008,1965,125,9.686624885,CU
RS63718,2006,1965,150,184.03743590000002,HDPE
RS166955,2007,1944,225,24.22037078,CU
RS32665,2003,1945,80,155.7010558,CU
RS32665,2007,1945,80,155.7010558,CU
RS32665,2008,1945,80,155.7010558,CU
RS32665,2012,1945,80,155.7010558,CU
RS32665,2015,1945,80,155.7010558,CU
RS163121,2001,1942,300,334.1957082,CU
RS163121,2013,1942,300,334.1957082,CU
RS12431,2003,1955,100,4.903701727,CU
RS20585,2003,1945,100,116.2433858,CU
RS20585,2001,1945,100,116.2433858,CU
RS20585,2009,1945,100,116.2433858,CU
RS20585,2002,1945,100,116.2433858,CU
RS20585,2015,1945,100,116.2433858,CU
RS182710,2001,1930,100,229.65305209999997,CU
RS182710,2003,1930,100,229.65305209999997,CU
RS182710,2008,1930,100,229.65305209999997,CU
RS182710,2010,1930,100,229.65305209999997,CU
RS182710,2011,1930,100,229.65305209999997,CU
RS182710,2013,1930,100,229.65305209999997,CU
RS187243,2002,1978,150,97.54227701,CU
RS166318,2004,1919,80,4.256695929,CU
RS12280,2004,1979,125,484.71800279999997,GI
RS12504,2002,1927,125,88.22372006,CU
RS96986,2003,1951,80,52.39550923,CU
RS84759,2003,1946,100,65.0172542,HDPE
RS25568,2005,1972,300,33.71175582,CU
RS25659,2007,1980,250,92.00116701,CU
RS25659,2012,1980,250,92.00116701,CU
RS165499,2004,1936,250,117.78471119999999,CU
RS172111,2007,1907,80,115.52183229999999,CU
RS32930,2007,1974,150,14.90250706,CU
RS206964,2007,1976,100,58.75320995,HDPE
RS51214,2011,1958,250,213.3692043,CU
RS51214,2008,1958,250,213.3692043,CU
RS51214,2015,1958,250,213.3692043,CU
RS51214,2014,1958,250,213.3692043,CU
RS51214,2015,1958,250,213.3692043,CU
RS253723,2010,2012,125,54.07604279,MPVC
RS249227,2008,2002,125,27.14515711,MPVC
RS14726,2009,1951,80,85.13902836,HDPE
RS14726,2009,1951,80,85.13902836,HDPE
RS14726,2014,1951,80,85.13902836,HDPE
RS14726,2013,1951,80,85.13902836,HDPE
RS106608,2006,1955,80,166.3118161,CU
RS106608,2008,1955,80,166.3118161,CU
RS106608,2003,1955,80,166.3118161,CU
RS106608,2009,1955,80,166.3118161,CU
RS106608,2005,1955,80,166.3118161,CU
RS106608,2002,1955,80,166.3118161,CU
RS106608,2007,1955,80,166.3118161,CU
RS106608,2007,1955,80,166.3118161,CU
RS106608,2011,1955,80,166.3118161,CU
RS106608,2008,1955,80,166.3118161,CU
RS106608,2014,1955,80,166.3118161,CU
RS106608,2015,1955,80,166.3118161,CU
RS106608,2015,1955,80,166.3118161,CU
RS92704,2005,1976,200,10.46491255,CU
RS92704,2009,1976,200,10.46491255,CU
RS116941,2009,1894,80,137.56943669999998,CU
RS116941,2008,1894,80,137.56943669999998,CU
RS116941,2008,1894,80,137.56943669999998,CU
RS116941,2013,1894,80,137.56943669999998,CU
RS116812,2007,1903,100,102.2184277,CU
RS116812,2009,1903,100,102.2184277,CU
RS116812,2008,1903,100,102.2184277,CU
RS206317,2002,1953,80,12.51951125,CU
RS94858,2004,1959,80,14.58447941,CU
RS184115,2007,1965,80,15.59836947,CU
RS184115,2005,1965,80,15.59836947,CU
RS3548,2003,1962,100,11.7595984,CU
RS159844,2002,1966,125,110.71145159999999,HDPE
RS194179,2008,1959,80,24.71190776,HDPE
RS194179,2013,1959,80,24.71190776,HDPE
RS194179,2012,1959,80,24.71190776,HDPE
RS146991,2002,1942,150,46.67444937,CU
RS48514,2010,1967,150,16.28846056,CU
RS35470,2007,1947,150,57.56677679999999,CU
RS35470,2015,1947,150,57.56677679999999,CU
RS42912,2009,1965,125,5.2987044139999995,CU
RS172285,2010,1924,125,205.75583490000002,CU
RS51806,2008,1948,100,21.04260269,CU
RS51806,2010,1948,100,21.04260269,CU
RS51806,2009,1948,100,21.04260269,CU
RS166092,2005,1918,80,51.73792581,CU
RS74430,2008,1963,100,160.38730790000002,HDPE
RS74430,2009,1963,100,160.38730790000002,HDPE
RS68879,2010,1979,300,163.9494879,CU
RS43811,2010,1950,100,52.44235477,CU
RS43811,2010,1950,100,52.44235477,CU
RS43811,2001,1950,100,52.44235477,CU
RS49250,2003,1970,125,12.94139698,CU
RS5350,2003,1965,225,12.85382838,CU
RS5350,2005,1965,225,12.85382838,CU
RS5350,2012,1965,225,12.85382838,CU
RS19184,2004,1960,100,116.6730814,HDPE
RS136465,2002,1973,150,86.4287444,HDPE
RS210089,2008,1976,200,9.841851854,CU
RS210089,2008,1976,200,9.841851854,CU
RS120996,2003,1957,125,225.55612059999999,CU
RS120996,2005,1957,125,225.55612059999999,CU
RS120996,2006,1957,125,225.55612059999999,CU
RS120996,2005,1957,125,225.55612059999999,CU
RS56254,2005,1961,150,9.783311643,CU
RS186281,2008,1995,150,30.17191714,GI
RS179796,2002,1952,150,9.782229742,CU
RS131601,2006,1953,100,57.10732307,CU
RS16499,2005,1954,80,41.18248055,CU
RS112958,2003,1943,80,66.8418084,CU
TS2263,2011,1927,540,67.39974894,CU
TS2263,2013,1927,540,67.39974894,CU
RS118955,2003,1957,100,135.00896819999997,HDPE
RS118955,2005,1957,100,135.00896819999997,HDPE
RS118955,2002,1957,100,135.00896819999997,HDPE
RS118955,2009,1957,100,135.00896819999997,HDPE
RS205367,2002,1934,100,71.90860233,HDPE
RS205367,2003,1934,100,71.90860233,HDPE
RS205367,2007,1934,100,71.90860233,HDPE
RS205367,2012,1934,100,71.90860233,HDPE
RS199004,2004,1961,150,79.06554190000001,CU
RS199004,2003,1961,150,79.06554190000001,CU
RS199004,2005,1961,150,79.06554190000001,CU
RS199004,2007,1961,150,79.06554190000001,CU
RS199004,2012,1961,150,79.06554190000001,CU
RS193599,2007,1941,100,97.1449298,CU
RS193599,2005,1941,100,97.1449298,CU
RS193599,2008,1941,100,97.1449298,CU
RS142532,2005,1918,100,142.9742652,CU
RS142532,2012,1918,100,142.9742652,CU
RS6177,2004,1925,80,83.25450321,CU
RS6177,2002,1925,80,83.25450321,CU
RS6177,2009,1925,80,83.25450321,CU
RS193345,2000,1967,250,151.447697,CU
RS39248,2007,1922,200,227.5103594,CU
RS39248,2005,1922,200,227.5103594,CU
RS138997,2007,1973,100,10.45444259,CU
RS138997,2008,1973,100,10.45444259,CU
RS138997,2007,1973,100,10.45444259,CU
RS138997,2011,1973,100,10.45444259,CU
RS11573,2005,1962,80,18.92218441,CU
RS11573,2004,1962,80,18.92218441,CU
RS168422,2005,1972,100,15.92872556,CU
RS130166,2008,1934,80,98.89176559,CU
RS125972,2001,1924,100,46.18793208,CU
RS125972,2003,1924,100,46.18793208,CU
RS125972,2003,1924,100,46.18793208,CU
RS11522,2006,1956,100,20.5651925,CU
RS136420,2005,1960,150,24.98834825,HDPE
RS172315,2008,1962,200,11.43049751,CU
RS7156,2007,1962,80,11.80722698,HDPE
RS11372,2005,1961,150,26.984594899999998,CU
RS115701,2008,1961,80,12.53045208,CU
RS203647,2003,1928,80,120.1692009,CU
RS32484,2003,1971,80,89.24273037,CU
RS32484,2013,1971,80,89.24273037,CU
RS207375,2003,1964,125,35.12613495,CU
RS66906,2007,1972,80,9.283134217,CU
RS51505,2006,1972,125,267.4989184,HDPE
RS51505,2004,1972,125,267.4989184,HDPE
RS51505,2010,1972,125,267.4989184,HDPE
RS126368,2010,1965,150,51.82629154,HDPE
RS12463,2004,1925,150,194.5772386,CU
RS12463,2006,1925,150,194.5772386,CU
RS25231,2007,1952,125,11.64662234,CU
RS25231,2004,1952,125,11.64662234,CU
RS4739,2005,1966,150,8.42558679,HDPE
RS116048,2005,1957,80,22.97316605,CU
RS176312,2006,1918,80,109.4898863,CU
RS174092,2006,1947,100,18.46007887,CU
RS205877,2007,1955,80,82.87969959,CU
RS175547,2003,1999,125,1.339137913,MPVC
RS55558,2003,1939,80,122.5179962,CU
RS118814,2010,1966,80,14.13455699,CU
RS118814,2005,1966,80,14.13455699,CU
RS10534,2005,1965,100,8.881445300000001,CU
RS111568,2005,1972,80,30.21363739,CU
RS41355,2002,1956,80,105.42874170000002,HDPE
RS41355,2015,1956,80,105.42874170000002,HDPE
RS256565,2009,1972,150,81.60721785,CU
RS125449,2005,1941,80,283.78954839999994,CU
RS63446,2004,1971,80,17.97718847,CU
RS191052,2003,1970,150,27.91844139,CU
RS61635,2007,1963,80,11.3589768,CU
RS116693,2010,1975,80,1.6686030680000001,HDPE
RS18626,2011,1935,80,13.54266092,HDPE
RS130723,2007,1961,80,36.01621772,HDPE
RS18471,2010,1950,100,10.2196728,CU
RS30906,2005,1965,80,85.93913659,HDPE
RS52463,2003,1966,150,19.3356891,CU
RS216667,2007,1978,125,30.04750488,CU
RS10034,2005,1959,150,15.79739556,CU
RS60786,2003,1960,80,24.7867766,CU
RS60786,2014,1960,80,24.7867766,CU
RS162508,2004,1996,125,145.1893321,MPVC
RS125428,2002,1938,125,29.32597388,CU
RS75324,2003,1956,150,157.305095,HDPE
RS75324,2002,1956,150,157.305095,HDPE
RS75324,2013,1956,150,157.305095,HDPE
RS19738,2009,1952,200,31.81995603,HDPE
RS33445,2008,1941,80,200.0269242,HDPE
RS33445,2009,1941,80,200.0269242,HDPE
RS33445,2011,1941,80,200.0269242,HDPE
RS33445,2014,1941,80,200.0269242,HDPE
RS33445,2015,1941,80,200.0269242,HDPE
RS67226,2002,1985,80,55.19541963,HDPE
RS198796,2003,1959,150,21.28573422,CU
RS198800,2004,1962,125,16.41293555,CU
RS198800,2003,1962,125,16.41293555,CU
RS62895,2011,1985,150,27.1063571,HDPE
RS29614,2001,1993,150,47.20485278,MPVC
RS67651,2002,1992,150,129.5466117,MPVC
RS213027,2006,1984,150,44.79899485,HDPE
RS231567,2001,2000,300,37.92857657,RC
RS44029,2005,1924,80,9.843244095,CU
RS44029,2012,1924,80,9.843244095,CU
RS202982,2002,1915,100,203.4803894,CU
RS24310,2010,1938,100,14.81319617,CU
RS160208,2009,1933,80,159.0684114,CU
RS160208,2004,1933,80,159.0684114,CU
RS160208,2010,1933,80,159.0684114,CU
RS160208,2008,1933,80,159.0684114,CU
RS160208,2014,1933,80,159.0684114,CU
RS49534,2009,1948,100,16.91849676,CU
RS62839,2002,1972,80,15.84685261,CU
RS179637,2002,1966,80,109.19278179999999,HDPE
RS179637,2002,1966,80,109.19278179999999,HDPE
RS163919,2007,1972,125,40.62816623,HDPE
RS73050,2003,1908,100,70.68509967,CU
RS73050,2005,1908,100,70.68509967,CU
RS24003,2004,1939,100,61.54656469,CU
RS24003,2004,1939,100,61.54656469,CU
RS24003,2009,1939,100,61.54656469,CU
RS24003,2007,1939,100,61.54656469,CU
RS24003,2006,1939,100,61.54656469,CU
RS24003,2012,1939,100,61.54656469,CU
RS24003,2013,1939,100,61.54656469,CU
RS35196,2002,1946,100,91.08452436,CU
RS182694,2006,1912,125,159.5313414,CU
RS38020,2004,1962,80,178.3447155,HDPE
RS38020,2005,1962,80,178.3447155,HDPE
RS38020,2013,1962,80,178.3447155,HDPE
RS51338,2009,1969,100,45.13744843,HDPE
RS42998,2008,1968,80,16.57785029,CU
RS62499,2005,1974,125,208.82252240000003,HDPE
RS62499,2013,1974,125,208.82252240000003,HDPE
RS40275,2009,1929,100,79.34523129,CU
RS123215,2005,1965,125,75.40941399,CU
RS123215,2014,1965,125,75.40941399,CU
RS122280,2007,1974,80,62.24700619,HDPE
RS122280,2007,1974,80,62.24700619,HDPE
RS161516,2006,1975,80,103.5578776,CU
RS161516,2006,1975,80,103.5578776,CU
RS15333,2007,1950,100,70.6178173,HDPE
RS181884,2003,1961,125,14.57871267,CU
RS49637,2009,1967,80,119.1929057,HDPE
RS4227,2007,1952,100,56.81002141,HDPE
RS4227,2006,1952,100,56.81002141,HDPE
RS4227,2008,1952,100,56.81002141,HDPE
RS66856,2007,1974,100,23.26540652,CU
RS72992,2005,1936,100,128.4479398,CU
RS206629,2006,1960,150,23.661965300000002,CU
RS179601,2007,1955,125,10.66617638,HDPE
RS207837,2009,1960,125,16.28057523,CU
RS91419,2003,1978,80,57.3168708,HDPE
RS33502,2012,1934,80,76.91410184,HDPE
RS33502,2005,1934,80,76.91410184,HDPE
RS6350,2008,1981,100,62.67628918,HDPE
RS6350,2011,1981,100,62.67628918,HDPE
RS6350,2013,1981,100,62.67628918,HDPE
RS6350,2012,1981,100,62.67628918,HDPE
RS42701,2000,1972,150,176.5248168,CU
RS165513,2009,1937,150,28.34568183,CU
RS57767,2010,1968,125,284.0915843,CU
RS57767,2012,1968,125,284.0915843,CU
RS57767,2010,1968,125,284.0915843,CU
RS57767,2010,1968,125,284.0915843,CU
RS57767,2013,1968,125,284.0915843,CU
RS57767,2013,1968,125,284.0915843,CU
RS201108,2007,1975,125,8.913416171,CU
RS203873,2002,1947,300,190.34466730000003,CU
RS241314,2010,1924,100,440.58567469999997,CU
RS241314,2010,1924,100,440.58567469999997,CU
RS241314,2009,1924,100,440.58567469999997,CU
RS241314,2007,1924,100,440.58567469999997,CU
RS241314,2008,1924,100,440.58567469999997,CU
RS142542,2005,1905,100,169.1752023,CU
RS142542,2003,1905,100,169.1752023,CU
RS94361,2007,1925,80,159.10573480000002,CU
RS106963,2002,1964,250,238.4075503,CU
RS106963,2014,1964,250,238.4075503,CU
TS5233,2006,1887,410,389.9959638,CU
TS5233,2005,1887,410,389.9959638,CU
TS5233,2004,1887,410,389.9959638,CU
RS94655,2007,1965,125,188.81888480000003,CU
RS94655,2004,1965,125,188.81888480000003,CU
RS94655,2011,1965,125,188.81888480000003,CU
RS94655,2011,1965,125,188.81888480000003,CU
RS94655,2013,1965,125,188.81888480000003,CU
RS10946,2007,1974,80,58.63983747,CU
RS10946,2004,1974,80,58.63983747,CU
RS10946,2006,1974,80,58.63983747,CU
RS10946,2012,1974,80,58.63983747,CU
RS178189,2008,1973,150,144.2799557,CU
RS46859,2005,1937,100,164.94240259999998,CU
RS46859,2008,1937,100,164.94240259999998,CU
RS46859,2004,1937,100,164.94240259999998,CU
RS35456,2007,1978,150,12.48787441,CU
RS35456,2007,1978,150,12.48787441,CU
RS28816,2008,1924,63,100.39827220000001,CU
RS28816,2003,1924,63,100.39827220000001,CU
RS149068,2005,1923,125,29.72219192,CU
RS149068,2007,1923,125,29.72219192,CU
RS149068,2015,1923,125,29.72219192,CU
RS84222,2009,1929,80,63.59389766,CU
RS84222,2015,1929,80,63.59389766,CU
RS129529,2006,1957,80,74.99167883,CU
RS96053,2010,1983,100,84.50755519,CU
RS202125,2000,1927,125,61.77414141,CU
RS124245,2002,1960,100,358.5338565,CU
RS202555,2001,1919,80,95.8592385,CU
RS51231,2009,1964,100,73.83293064,HDPE
RS51231,2014,1964,100,73.83293064,HDPE
RS51231,2013,1964,100,73.83293064,HDPE
RS66927,2003,1970,100,34.52499319,HDPE
RS17117,2006,1968,150,3.052185159,CU
RS38013,2007,1962,100,61.99933542,HDPE
RS189292,2006,1959,100,228.95173599999998,HDPE
RS60072,2005,1967,100,16.01720722,CU
RS37011,2003,1972,125,79.53368507,CU
RS93935,2009,1949,80,117.9655955,CU
RS93935,2008,1949,80,117.9655955,CU
RS93935,2013,1949,80,117.9655955,CU
RS75315,2002,1955,80,129.4111819,HDPE
RS35594,2003,1925,80,87.88968517,CU
RS139524,2009,1952,225,70.03259294,HDPE
RS211109,2004,1952,100,41.27621396,CU
RS37319,2003,1914,100,93.99977340000001,CU
RS54667,2006,1977,100,206.489575,HDPE
RS54667,2004,1977,100,206.489575,HDPE
RS54667,2008,1977,100,206.489575,HDPE
RS54667,2004,1977,100,206.489575,HDPE
RS43337,2004,1950,100,58.04323076,CU
RS43337,2006,1950,100,58.04323076,CU
RS43337,2009,1950,100,58.04323076,CU
RS43337,2015,1950,100,58.04323076,CU
RS76609,2006,1929,80,44.53666269,CU
RS76609,2008,1929,80,44.53666269,CU
RS76609,2007,1929,80,44.53666269,CU
RS76609,2001,1929,80,44.53666269,CU
RS76609,2006,1929,80,44.53666269,CU
RS208017,2008,1965,125,80.43008726,CU
RS208017,2013,1965,125,80.43008726,CU
RS93337,2011,1897,63,146.4459517,CU
RS93337,2011,1897,63,146.4459517,CU
RS128553,2003,1955,80,25.71992857,CU
RS164780,2011,1964,125,14.854208800000002,CU
RS48052,2004,1961,150,33.51952639,CU
RS49745,2005,1926,80,54.25835674,CU
RS147453,2004,1918,80,46.92630099,CU
RS185156,2008,1957,125,85.73229403,HDPE
RS185156,2004,1957,125,85.73229403,HDPE
RS12355,2004,1951,100,62.49118363,HDPE
RS12355,2005,1951,100,62.49118363,HDPE
RS25321,2008,1937,100,60.65157284,CU
RS57121,2004,1951,150,56.12174076,HDPE
RS57121,2003,1951,150,56.12174076,HDPE
RS57121,2003,1951,150,56.12174076,HDPE
RS115922,2004,1951,80,241.93744900000002,CU
RS115922,2004,1951,80,241.93744900000002,CU
RS47440,2005,1953,80,88.95244856,CU
RS47440,2004,1953,80,88.95244856,CU
RS211226,2004,1960,300,90.41751586,CU
RS76514,2006,1958,80,91.90405196,HDPE
RS76514,2013,1958,80,91.90405196,HDPE
RS195241,2008,1966,150,83.90484759,HDPE
RS41475,2006,1957,80,36.15989671,HDPE
RS155061,2003,1967,300,121.2239375,HDPE
RS155061,2014,1967,300,121.2239375,HDPE
RS206746,2004,1977,125,383.90522830000003,HDPE
RS206746,2005,1977,125,383.90522830000003,HDPE
RS15118,2000,1948,100,41.86224848,HDPE
RS203655,2007,1953,80,101.1742382,CU
RS203655,2002,1953,80,101.1742382,CU
RS106599,2005,1955,100,16.43288806,CU
RS106599,2007,1955,100,16.43288806,CU
RS181554,2005,1950,80,211.89147340000002,CU
RS181554,2008,1950,80,211.89147340000002,CU
RS181554,2013,1950,80,211.89147340000002,CU
RS181554,2011,1950,80,211.89147340000002,CU
RS68924,2011,1976,80,9.252671644,CU
RS3630,2008,1939,100,147.5521739,HDPE
RS3630,2008,1939,100,147.5521739,HDPE
RS3630,2010,1939,100,147.5521739,HDPE
RS3630,2009,1939,100,147.5521739,HDPE
RS3630,2005,1939,100,147.5521739,HDPE
RS177505,2005,1973,250,342.2470458,CU
RS49708,2005,1942,100,75.36125397,CU
RS49708,2004,1942,100,75.36125397,CU
RS136731,2010,1915,80,343.819421,CU
RS45060,2010,1950,150,83.29108584,HDPE
RS45060,2009,1950,150,83.29108584,HDPE
RS50482,2008,1958,100,71.70026657,HDPE
RS50482,2006,1958,100,71.70026657,HDPE
RS50482,2010,1958,100,71.70026657,HDPE
RS50481,2002,1957,100,129.19783020000003,HDPE
RS50481,2003,1957,100,129.19783020000003,HDPE
RS50481,2003,1957,100,129.19783020000003,HDPE
RS209324,2010,1967,150,218.45665840000004,CU
RS209324,2002,1967,150,218.45665840000004,CU
RS209324,2000,1967,150,218.45665840000004,CU
RS209324,2004,1967,150,218.45665840000004,CU
RS209324,2008,1967,150,218.45665840000004,CU
RS149105,2006,1943,100,11.01507188,CU
RS28506,2011,1930,80,117.58689070000001,CU
RS10860,2009,1959,100,86.65936912,CU
RS10860,2007,1959,100,86.65936912,CU
RS10860,2010,1959,100,86.65936912,CU
RS29456,2010,1923,80,66.57979832,CU
RS29456,2006,1923,80,66.57979832,CU
RS29456,2007,1923,80,66.57979832,CU
RS29456,2006,1923,80,66.57979832,CU
RS24504,2009,1929,80,132.3411041,CU
RS24504,2014,1929,80,132.3411041,CU
RS18103,2008,1956,100,23.75626258,HDPE
RS149228,2005,1913,150,87.04208362,CU
RS60412,2010,1967,125,37.15708172,CU
RS60412,2004,1967,125,37.15708172,CU
RS159977,2002,1964,150,162.8933996,CU
RS172365,2004,1901,125,245.2857901,CU
RS172365,2004,1901,125,245.2857901,CU
RS172365,2014,1901,125,245.2857901,CU
RS118267,2003,1963,100,11.90509568,CU
RS173226,2008,1976,100,46.89933606,HDPE
RS191261,2000,1954,80,39.74602894,HDPE
RS191261,2005,1954,80,39.74602894,HDPE
RS62694,2003,1977,150,158.6424354,HDPE
RS62694,2015,1977,150,158.6424354,HDPE
RS139336,2004,1978,100,68.01124527,CU
RS139336,2010,1978,100,68.01124527,CU
RS139336,2006,1978,100,68.01124527,CU
RS18610,2005,1952,100,24.62294914,CU
RS166170,2006,1962,80,59.62175466,CU
RS132676,2000,1931,100,5.56814544,CU
RS28689,2008,1894,80,158.7540581,CU
RS28689,2011,1894,80,158.7540581,CU
RS68738,2002,1964,125,241.34767230000003,HDPE
RS176032,2005,1930,80,231.74476690000003,CU
RS176032,2001,1930,80,231.74476690000003,CU
RS11808,2002,1968,100,108.8058263,HDPE
RS11808,2012,1968,100,108.8058263,HDPE
RS182151,2009,1952,80,92.6696966,HDPE
RS182151,2012,1952,80,92.6696966,HDPE
RS143901,2003,1942,100,143.3406725,HDPE
RS143901,2007,1942,100,143.3406725,HDPE
RS143901,2010,1942,100,143.3406725,HDPE
RS143901,2006,1942,100,143.3406725,HDPE
RS143901,2011,1942,100,143.3406725,HDPE
RS143901,2011,1942,100,143.3406725,HDPE
RS143901,2015,1942,100,143.3406725,HDPE
RS190021,2005,1916,100,57.78578052,CU
RS190021,2004,1916,100,57.78578052,CU
RS209480,2005,1955,80,56.66471063,CU
RS191351,2006,1983,125,25.0288741,HDPE
RS260609,2011,1957,80,153.54739019999997,HDPE
RS49807,2007,1952,100,5.459791148,HDPE
RS49807,2000,1952,100,5.459791148,HDPE
RS49807,2008,1952,100,5.459791148,HDPE
RS106577,2002,1966,80,184.07793999999998,HDPE
RS106577,2015,1966,80,184.07793999999998,HDPE
RS49836,2008,1948,100,32.18745335,CU
RS49836,2004,1948,100,32.18745335,CU
RS49836,2003,1948,100,32.18745335,CU
RS49836,2007,1948,100,32.18745335,CU
RS196521,2007,1911,100,104.25578490000001,CU
RS75714,2009,1985,125,72.39065281,GI
RS159411,2001,1949,125,11.81852986,CU
RS143883,2004,1940,80,157.6346445,CU
RS18014,2002,1968,100,37.80647404,CU
RS197501,2008,1969,125,27.20816552,CU
RS39199,2005,1969,80,56.38333249,CU
RS205279,2010,1896,125,96.74784961,CU
RS161351,2008,1924,250,150.9918836,CU
RS179362,2005,1927,150,293.1629387,CU
RS179362,2009,1927,150,293.1629387,CU
RS179362,2007,1927,150,293.1629387,CU
RS209351,2004,1949,125,13.44311456,CU
RS15567,2004,1947,80,68.00942353,HDPE
RS82028,2011,1966,80,72.74951431,CU
RS27995,2002,1968,80,62.12416251,CU
RS56714,2005,1955,80,195.3996096,HDPE
RS56714,2005,1955,80,195.3996096,HDPE
RS56714,2012,1955,80,195.3996096,HDPE
RS82631,2007,1923,80,270.4052134,CU
RS136800,2005,1962,100,29.99032128,HDPE
RS133138,2006,1975,80,129.95196629999998,CU
RS133138,2007,1975,80,129.95196629999998,CU
RS116751,2008,1943,100,36.55989346,CU
RS34829,2008,1969,80,35.5671531,CU
RS34829,2012,1969,80,35.5671531,CU
RS243084,2006,1954,200,20.18585601,CU
RS43540,2007,1949,80,29.626999199999997,CU
RS182339,2009,1936,80,116.7117094,CU
RS182339,2004,1936,80,116.7117094,CU
RS182339,2015,1936,80,116.7117094,CU
RS70771,2011,1968,80,129.4628935,HDPE
RS59674,2002,1969,125,63.43992899,HDPE
RS139958,2007,1949,100,21.85290138,CU
RS206439,2002,1973,150,76.34928993,CU
RS206439,2002,1973,150,76.34928993,CU
RS206439,2005,1973,150,76.34928993,CU
RS113201,2009,1916,80,194.7141785,CU
RS176850,2003,1939,80,45.25257008,CU
RS176850,2004,1939,80,45.25257008,CU
RS176850,2003,1939,80,45.25257008,CU
RS176850,2010,1939,80,45.25257008,CU
RS176850,2013,1939,80,45.25257008,CU
RS194067,2007,1971,150,84.09576108,HDPE
RS194067,2005,1971,150,84.09576108,HDPE
RS183012,2006,1966,125,29.83385615,CU
TS10523,2006,1939,1060,18.81650988,RC
RS159153,2005,1973,250,189.5262811,CU
RS159153,2006,1973,250,189.5262811,CU
RS191971,2009,1974,100,6.87619998,CU
RS172553,2005,1926,80,20.58014912,CU
RS49532,2008,1973,100,105.917732,HDPE
RS49532,2004,1973,100,105.917732,HDPE
RS49532,2008,1973,100,105.917732,HDPE
RS49532,2013,1973,100,105.917732,HDPE
RS49532,2015,1973,100,105.917732,HDPE
RS160735,2007,1930,200,45.71851838,CU
RS234803,2005,1974,150,51.76241691,CU
RS208438,2008,1973,125,69.73765439,CU
RS208438,2008,1973,125,69.73765439,CU
RS162832,2006,1965,125,57.64697767,CU
RS92572,2005,1967,100,123.3902555,HDPE
RS216759,2009,2004,125,32.79038238,MPVC
TS3135,2007,1946,400,128.2097831,RC
TS3135,2006,1946,400,128.2097831,RC
TS3135,2006,1946,400,128.2097831,RC
TS3135,2004,1946,400,128.2097831,RC
RS36531,2008,1949,100,57.85173856,HDPE
RS36531,2002,1949,100,57.85173856,HDPE
RS135114,2007,1926,80,150.7142257,CU
RS135114,2015,1926,80,150.7142257,CU
RS135114,2012,1926,80,150.7142257,CU
RS12747,2012,1966,100,7.955152404,HDPE
RS43841,2007,1930,80,190.40478430000002,CU
RS29584,2003,1963,80,194.6063375,HDPE
RS29584,2014,1963,80,194.6063375,HDPE
RS180875,2010,1963,125,53.02287706,CU
RS180877,2008,1967,250,51.28720459,CU
RS49535,2011,1952,100,88.8579227,CU
RS44421,2006,1948,100,164.0613686,CU
RS44421,2006,1948,100,164.0613686,CU
RS44421,2006,1948,100,164.0613686,CU
